My cousin is visiting us from out of town.,affection
I visited my girlfriend whom I hadn't seen in a long time.,affection
I met my school friend last month and she gave me tips about future studies of our kids and i am very much happy to hear that.,bonding
They had deactivated my account last week on an online work at home job I was doing. This happened because they suspected improper activity on my part. I had written to them and showed that I had done nothing wrong. To my relief they accepted my request and my account was restored yesterday. They even said sorry for the inconvenience caused to me. I was indeed pleased.,achievement
"Got a large tip tonight ($57), so I'm pretty happy!",achievement
I watched a charming documentary about the internet that was made in the 90's.,leisure
I HAD HELPED A CHILD TO DRAW A PICTURE.,bonding
we have to travelling the china and it saw many attractive place it was happiness is my life.,enjoy_the_moment
I was happy when I was able to book and pay for the flight to California for my niece's wedding.,affection
I took a lot of deliveries at work today and I made some really good money for a weekday (usually slow). I work at an Italian Restaurant.,achievement
My elder daughter got selected for a student exchange program for a medical college in France.,achievement
"He left my school when we were kids and went to boys boarding school. He came in contact with lot of our classmates through  fb. And he even visits our school whenever he comes to the town. He insisted on meeting with me.. I knew he was a decent person and doesn't speaks much., a gentleman ,very intelligent, good looking, Never been in any relationship.  We met near my house then for sometime after so many years.. His reaction was normal.. We hugged..It was good. Then he got into NDA, so he visits his home every 6 months. We met this December twice and spended a day together. 
now here is the real thing.. He likes holding my hand a lot.. whether we were walking or were in the metro... He wasn't ready to let go of my hand. We went to movie together , there too he was holding my hand all the time.. and a few times he even kind of kissed my hand. He himself told me that he likes it when i asked him jokingly that whats with this holding hands. 
  i found it weird because though he was treating me special  but these things I didn't understand  because I don't think he thinks of me that way. I'm not able to understand  his psychology. Maybe he's a nan? Or pervert?  Now he wants to meet again this time when he will come.",bonding
The day I asked my girlfriend out.  It was a beautiful day out and it seemed like the perfect time to do it.,affection
I seen a cinema that day Iam very happy. After that movie we spent some hotels and parks. That day is very beautiful. The film also give us very happy moment. After home before sleep we spent so many time with our family.,affection
I got a good grade on a test that I studied for.,achievement
1 month ago i went to china its very different place in world and i like that place very much and nice moment,leisure
I CELEBRATED MY PARENTS WEDDING ANNIVERSARY ON 2/3/2017,affection
i have learned that my sister is pregnant and I got so excited because were having a new baby in the household.,enjoy_the_moment
I've fallen in love.,affection
I got drinks with some friends and one of the female friends was very flirty.,bonding
Finishing my last exam of the semester and leaving the classroom.,achievement
I visited beach with my family.  So I was happy and had lots of fun.,affection
i stopped smoking last month,achievement
i met my friend after so many years..we went for a lunch...we had a nice time,bonding
I was really happy last week when me and my husband visited Cheesecake Factory on date night.,affection
I went out recently with a friend of mine on what slowly turned into one of the best romantic dates I've ever been on.,bonding
I watched my sister graduate from her undergraduate program yesterday.,affection
Last month i got increment in my office. i was so happy. That amount was very useful in my life. I was paid in my college fees and also used for purchased in dresses.,achievement
"I watched my niece play softball, delighted that she is finally on a team with a good coach.",affection
Watching my son get his first hit of this baseball season made me happy.,affection
For Valentines my boyfriend surprised me with a dozen of roses and a beautiful necklace.,affection
My wife is pregnant for the first time!,affection
I had a nice dinner with a group of graduating students.,bonding
We bought a car two months before and it made me very happy.,achievement
I went to the park with my family and we all played on the swings and had a contest to see who could swing the highest. It was so much fun to act like a kid again!,affection
My daughter drew a picture of the two of us holding hands with hearts coming out of her head.,affection
My grandparents just got here from the UK to visit.,affection
"I received a surprise package in the mail from my mother. She purposely lied to me and said I was getting something else, but to my surprise it was a light pink kitchen-aid mixer and I was in so much awe!",enjoy_the_moment
Watching the movie Sing! last night made me very happy.,enjoy_the_moment
"I saw my sister's softball game, and she actually got to play.",affection
had a video call with my sister after a long time,affection
"Three days ago on Monday, I went for a walk with my mother.  This made me feel happy because I recently have not had the time to go and see her.",affection
I got a new part time job.,achievement
My daughter and I went to a concert together and it was a fun and happy time.,affection
Seeing my dog every morning. He's always greeting me and wanting to be petted/rubbed.,affection
"My Dungeons and Dragons character, Lyssandra the Rogue, hit level five!",achievement
I am going to be a father,affection
Bought new patio furniture,achievement
"Going on vacation to Florida.  Not the vacation so much, although that was lovely, but what really made me happy was coming back and getting to see my girlfriends dog who I had missed.  She was so happy to see me and the feeling was mutual.",affection
"I spent time with my aunt, she made a terrific pizza for us.",affection
My girlfriend moved in with me.,affection
I finished all 30000 of my tasks I was assigned at work before leaving on vacation!,achievement
Buying a new smart phone.,achievement
"There was a reorganization at work, and I didn't lose my job, yet.",achievement
I have made friends with a very scared cat who had lost his home.,affection
"I watched a video of my favorite stand-up comedian, Jerry Seinfeld and it was really funny.",leisure
"I got to come along to Gaslight Gathering with my friend and help him run his booth!  I am there right now and got to dress up in my slightly updated version of my costume from last year.  It can be a bit of work, but I love some parts of it so much!  I love to dress up like this (I am not a real Victorian times enthusiast so I crossdress as more a WWI air ace type).",bonding
my sister planned an amazing girls day for us.,affection
I finished my work early,achievement
My daughter started to pedal herself on her tricycle.,achievement
I booked a nice vacation spot at a good deal,achievement
I spent the week with my son.,affection
Buying my mother a gift for Mother's Day,affection
I had the best deli sandwich for lunch.,enjoy_the_moment
The flowers I planted for the bees are sprouting.,nature
I enjoyed a bike ride with good friends.,bonding
"My wife and I planned a week long trip to London. We had been planning for over a year. About two months ago we finally went and we had a fantastic time. I think I most enjoyed the plays, they are so much better than anything we have in the USA, broadway included!",affection
I watched a boxing match with my buddies.,bonding
I went to a biweekly book club.,leisure
"I gave some money to a homeless person, the person showed a lot of gratitude.",bonding
Seeing the first robin of Spring made me smile.,nature
My mother shared her new painting of a lion.,affection
I let our veterinarian know how her coworker's compassion made it easier to put our dog down.,affection
My friend agreed to move in with me.,bonding
"I met my sales goals for the month of April, and as a result was able to qualify for my performance bonuses.",achievement
I made a beautiful cake.,achievement
"My sister decided to move to New York City about a year ago and we haven't been in contact much. However, she surprised me and the rest of my family by planning a surprise visit last month. It felt really nice catching up. We're all getting older and we all have our own things to do, but it's still nice to see my family.",affection
My girlfriend and I took a weekend road trip to Las Vegas.,affection
I found a new show to watch on Amazon Prime called Goliath that I enjoy.,enjoy_the_moment
I listened to a funny podcast that I like.,leisure
Doing well on an exam that I had studied over 40 hours and gave up a lot of sleep for.,achievement
I got to see a friend that I haven't seen in a while.,bonding
A friend gave birth to a healthy baby boy.,bonding
I bought a new coat.,achievement
I won Castlevania Lords of Shadow 2.,achievement
I received a large bonus on a hit I did on mturk.,achievement
Receiving a refund on a dress my significant other bought because we don't need to go to the event anymore made me happy.,enjoy_the_moment
"I was very happy to attend a middle school chorus concert tonight with my daughter. I was very, very proud to see her up their, singing, and enjoying herself. I could not be a happier parent.",affection
I love play Soccer in the Stadium with my Friends,bonding
"Another happy moment was receiving my letter of acceptance to my top choice university, and discovering that the financial package was manageable.",achievement
I finished a very good video game.,leisure
Getting a pay raise!,achievement
I got new kitchen cabinets,achievement
Picking up some new beer at the liquor store,leisure
Made a lot of progress on getting the shop set up for the fire marshal inspection.,achievement
Walking my dog,affection
Watching the hockey game,leisure
"I wrote another page of my book, which doesn't seem like much, but I am really lazy when it comes to writing.",achievement
I was able to meet a great friend for lunch and have a wonderful conversation.,bonding
I spoke with a relative I hadn't talked to in several years.,affection
I won some gift certificates to Walmart.,achievement
My dad agreed to go out to eat with me.,affection
"An event that made me happy in the past three months, was graduating from college with two degrees.",achievement
I found some spare change I had lost.,achievement
I bought a new Fuel EX-8 mountain bike.,achievement
I was happy when I found out my child was doing well in school.,affection
I was happy when my brother bought me lunch for having taken him to the doctor.,affection
I watched a basket ball game and my team was winning.,leisure
"I participated cultural in my college, I performed dance in cultural.. All the guys very encourage to me.. they said, your dance perfectly superb.. I never forget this one.",achievement
I met an important artist whom I am now collaborating with,bonding
I got asked to be a groomsman in my friend's wedding which made me feel happy and proud.,bonding
"I heard from someone I've been casually dating. I don't think it's love, but the attention is nice.",bonding
My teenage daughter finished her hardest exams to complete her junior year of high school and she was very talkative to me about it.,affection
I celebrated one year of sobriety a few days ago.,enjoy_the_moment
I was happy to discover that my son is doing well in school according to tests.,affection
The day before yesterday my children and I went to watch the ring of fire at the Keeper of the Plains -it gave me great joy to watch their faces as the fires were burning.,affection
Hanging out and playing sports with friends,bonding
I was very happy when it stopped snowing and raining and the seasons changed into Spring.,nature
My boss received a promotion and it made me very proud and happy.,achievement
Getting a pedicure with four of my close friends.,bonding
I was very glad when I was able to watch an ending to a movie yesterday.,leisure
i purchased a new iphone because my old one was not working well. I was really happy to have a new working cell phone.,enjoy_the_moment
Received an art tablet from a friend.,bonding
enjoy with family,affection
My friend give me a new Parker pen as a gift.,bonding
Ordered the last of the lumber that I need to build my bridge and found out that it will be delivered tomorrow.,achievement
I found a buyer for my parents home.,affection
I went to the beach.,leisure
Last week my college basketball team won a very close match. That was a very exciting moment for me. Every one in the crowd were also tensed about the match results but i am happy that we secured a win. That was a very happy moment for me.,achievement
I developed the habit of drinking a 12 ounce glass of water every morning before I do anything else.,achievement
"Getting handcrafted gifts from my kids, they were sooo excited.",affection
When I paid the last tuition payment ever for my daughters preschool.,achievement
WE ARE CELEBRATED MY SISTER BIRTHDAY AT MY HOME.,affection
I was payed from all of my hard work.,achievement
A hummingbird was flittering on my patio.,nature
My kid dance miss is advising her to set goals and aim to achieve that from now itself by preparing notes in day to day class section. I thought that i have joined my kid to good dance teacher motivating my kids to aim higher. i feel very much happy on that day.,affection
I met with my old freinds at village and old people after a long time.,bonding
MY SISTER MARRIAGE,affection
EVERY YEAR WE CELEBRATE CHRISTMAS  ON 25TH DECEMBER IN A GRAND MANNER.IT IS BECAUSE LORD JESUS WAS BORN ON THIS DAY .JESUS WAS BORN TO BRING PEACE AMONG PEOPLE.SO WE CAN ALL CHRISTMAS A FESTIVAL OF PEACE.,enjoy_the_moment
Hearing my daughter play on her new ukulele.,affection
I found money,achievement
I got a nice discount on shoes I bought that I didn't expect to be on sale.,achievement
I watched my normally shy and awkward son perform in his school's talent show.,affection
I was happy when I found some LulaRoe tops that fit and were in a pattern and color that I like!,achievement
"whenever im with her i felt
complete,yes it may sounds weird but it is true.",affection
I saw my girlfriend a couple of days ago and we played video games and had a lot of fun.,affection
I cooked and ate a very delicious salmon filet.,achievement
Donated all the clothes my daughter had out grown to a family in desperate need.,affection
My job approved my request to work more hours and therefore make more money.,achievement
The Day I went to The Party with my Friends.,bonding
When I won DAC dota 2 championship with my team. the best moment in my life I could not remember,achievement
My 3 year old niece hugged me and told me she loved me before she went home last night.,affection
i am going to the vocation tour in my family.we are very interesting.,affection
I watched the season finale of The Office and I enjoyed it,leisure
MY SISTER GOT SELECTED IN CAMPUS INTERVIEW AND SHE IS GOING TO WORK IN ABOARD IT WAS BIGGEST DREAM FOR  HER,affection
I was able to get pregnant after trying many times.,achievement
The Mother's Day present I ordered arrived on time before next Sunday despite a shipping delay that threatened to make it late.,affection
I was happy when I took a relaxing bubble bath with my partner.,affection
I found out that my niece is going to be bringing her cats when she comes to visit. It's going to be a lot of fun. I love cats!,affection
i attended my cousin wedding..so i saw all my family members after long time..it was a nice time,affection
my wife called me and talked.,affection
I GOT A NEW CAR,achievement
last sunday we went to beach and swam in sea. the waves are too high and water is too chill. we enjoyed a lot.,nature
I meet my niece,affection
I when to the goodwill and found a bike that looked bran new. It needed A small tune up but now its like new.,achievement
My husband and I went on a bike ride to a local breakfast place that had delicious coffee and food.,affection
We had a few warm days and decided to open the hot tub early. It felt good after a long day to sit in the warm water and relax.,enjoy_the_moment
The kitten snuggled next to me all night long.,affection
I was looking for a particular colored comforter for my new daybed and found it after months and months of searching. It is just what I wanted,achievement
My baby tried cookies for the first time and it was really cute.,affection
We completed and have maintained our first saltwater tank.,achievement
I got all my work done before the weekend.,achievement
"I took my daughter down to a special spot near the river, just the two of us.",affection
My husband was stopping to get something to eat and he took the time to text me and ask me if I needed anything.,affection
I found a pair of black pants in my size for only $5.,achievement
My boss complimented my work in front of the whole staff.,achievement
My daughter started using the potty by herself except at nighttime.,affection
I went for a trip with my wife.,affection
My son was born. I was so happy that pregnancy was over and that he was finally here. It's been such a joy seeing his little face every day after months of being pregnant and miserable.,affection
Going hiking and having a picnic with my daughter.,affection
got promotion in my job,achievement
My brother got married last weekend and it made me tear up as he watched his bride walk down the aisle with tears in his eyes. To witness the love they share for one another was very beautiful to see.,affection
I figured out how to uninstall apps from my kids kindle fire instead of removing them from device which I had previously been doing by accident. I reset their free time accounts and now it's all back to normal.,achievement
I went to see one of my favorite bands.,leisure
I started a new program so that I can lose weight!,achievement
Watching my daughter win her first award at her school's banquet.,affection
I felt happ when I got to go fishing,enjoy_the_moment
I was happy to host a Mother's Day party at work and bake goodies for my clients.,affection
I organized a family reunion that went very smoothly.,affection
Receiving an award for Chinese proficiency at my college.  I work really hard to develop my fluency and getting recognized for it (when I didn't even know such an award existed) gave me a little extra motivation to keep working hard.,achievement
I made out with a stranger from the internet.,bonding
My sister came home from South Korea after spending a year there.,affection
I got a dollar bonus for something I dont even remember doing on mturk today!,enjoy_the_moment
I swatted for my carib studs exam and I was able to finish it in the time and attempted every question.,achievement
"Upon waking up, a kitten curled up asleep on my chest purring away made me smile with joy.",affection
I got free pizza at work last Friday.,achievement
I cleaned my entire house and it looks great,achievement
Getting paid on time to pay the electric right before it got shut off,achievement
The cookies I made for some friends were very much enjoyed and received many compliments on how they tasted!,bonding
When I won on a scratch off ticket and won $50.,achievement
"I was noticing how dirty my car was, even though i have tried to clean it out. so last month I decided to get my car detailed. I am so glad I made that decision. I feel like I am driving a brand new car, but I not. Its the same car I have been paying on for 3 years. I absolutely love driving my car now.",achievement
I found my dog after she had run away.,affection
I reached a new level of working online and I almost make enough to not worry about trying to find work outside the home while my youngest is still in half day school.,achievement
"My son received a $4,000 scholarship to college.",affection
"I was able to help a customer at work and they told me thank you, I felt appreciated.",achievement
I had a really good day with my husband at the beach.,affection
Having a smaller commute this week because I could work out of a different building.,achievement
I was accepted into a Masters program that I applied to.,achievement
Afterwards I walked further north which connected to an accessable shore area where sea turtles were resting peacefully on it's shores.,nature
My shy cat came and cuddled on my lap when I was on my laptop.,bonding
I caught a mareep in pokemon go.,achievement
Help my mom clean up the yard.,affection
I found some fidget spinners at a local store (Kroger's) and my kids are really into those. I bought some for them. The thought of them seeing them makes me feel happy!,affection
I made lots of money and the tasks assigned to me were of low difficulty.,achievement
"I ate breakfast out this morning with a colleague, and it was nice to catch and have time together.",bonding
I reserved a new puppy who will come to live with me in a month.,affection
I found 20 dollars in my coat pocket.,enjoy_the_moment
I finished my work early and had time to play with my kiddos.,affection
"I had dinner with my dad, who was in town.",affection
I was able to fit into my old cheerleading outfit,achievement
getting new job,achievement
I went out to lunch with my girlfriend at macaroni grill.,affection
I found out my car only needed a minor repair instead of the large repair I thought it needed.,achievement
"I planned a spontaneous trip to visit friends in Washington, D.C. I got to buy the plane tickets and plan my travel then surprise them with the fact that I was coming to visit.",bonding
I got an Amazon card I forgot I was expecting to get.,achievement
I hit a long range shot into my wastebasket with a rolled up piece of paper.,achievement
"I made some amazing fried chicken for dinner tonight.  My boys absolutely loved it.  Usually they pick and prod their food, but they ate it up really quickly.  I'm really glad that they liked it, and I really like it too.",affection
"We bought a new washer, dryer, and dishwasher.",achievement
My husband called me sexy when I was getting ready for work.,affection
I got an A on a presentation.,achievement
I achieved my exercise goal for the week.,achievement
A third event that made me happy over the last few months was when I aced a test that I studied so hard for.,achievement
I was able to get some friends to go to one of my favorite restaurants.,bonding
I got to hangout with my mom on holiday and had a great week enjoying her.,affection
I bought a new lawnmower and it's so easy to use.,achievement
My son overcame his fear of the deep end of the pool and jumped in and swam across at swim lessons last weekend. I was so happy and proud of him. Previously he had sat out alone while all of the other kids went in the pool.,affection
I hatched a Larvitar from an egg in Pokemon Go.,leisure
Reached a goal i had set for myself when it come to weight. something i have struggled with for quite some time and finally got to where i want to be,achievement
I helped my mother get into a workout routine and participate with her.,affection
My coffee maker broke so I had no way to boil water or make tea and out of nowhere I was gifted with an electric tea kettle from my mom.,affection
I was playing tennis with my friend and we had such a great time together at night,bonding
In last Week I was attend a interview at TOP MNC Company After I get that Good Information I Feel Very happy.,enjoy_the_moment
I got to watch my favorite movie when I came home yesterday.,leisure
WENT TO MOVIE WITH WITH MY FAMILY ENJOYED A LOT,affection
One of my best friends just moved back to Portland from Boston. We went out to the bar when he got back and had a blast.,bonding
Getting a nice discount on my cable bill.,enjoy_the_moment
I was very glad to have helped my friend move into his new apartment.,bonding
I am currently on a diet and trying to lose weight. I got on the scale and saw that I lost 3 pounds in one week.,achievement
We went to a movie yesterday night and my kid enjoyed the most.,affection
Finished a book I enjoyed.,achievement
I successfully complete client project,achievement
I WANT TO COLLEGE,achievement
I went to see Born in China in the theater with my daughter.,affection
My son sent me a link to a funny article the reminded us both of stuff we done in the past.,affection
A close friend of mine invited me to spend time with her.,bonding
I noticed that I seem to be getting better gas mileage lately.,achievement
I used a $2 off coupon for some ice cream.,enjoy_the_moment
I helped to rebuild my neighbor's fence after the bad weather had made it sag and fall down.,bonding
My dad bought me some fruit.,affection
When I got a interview for a job I really want.,achievement
"My two year old told a knock knock joke that my husband and I didn't get the punchline to until we realized she thought it was funny because it sounded like we were saying ""poopoo"".",affection
I played chess with my uncle in the backyard.,affection
i made a purchase to upgrade my computer,achievement
I picked up my gift for my mother for mother's day.,affection
I was able to see a friend I had missed.,bonding
Tomorrow is Friday and I'm celebrating a friends birthday.,bonding
I petted a cat,affection
"We had so much of fun, talking past events, gossiping, discussing.",bonding
My mother is very helpful to me . last month my mother gave the gift . that gift means  bangles . this bangles is very special and unique . so i am so happy this bangles  having me and thank a lot to my mom . i feel very happy and wonderful life.,affection
In the past 3 months The most happiest moment in my life was my mamma's last birthday..mom is the one who works for their children without any leave and of course she gives their child unconditional services... So in her last b'day me and my sibling planned a surprise party for her.. We invite our close relative ..At the time of cake cutting my mom has tears in her eyes .She was looking us with smile and she was so happy to see that her children loves her so much...,affection
My cousin having a baby,affection
Got to play with my friends two dogs,bonding
My brother bought me a sushi burrito that I really wanted to try.,affection
I started a new project.,achievement
I was happy to find out that our son is almost finished with his doctorate degree. We didn't even know that he was working on it!,affection
I was engaged in March.I felt in love with my best friend.I would like to his better half forever.I was engaged with this person.i felt extremely happy at this moment.,affection
Ben gave me a pack of Juul pods for free,bonding
Got a call from my old friend and we shared many things happened in the past. It was a nice feeling and experience.,bonding
I did a elephant safari during a recent picnic with my friends.,bonding
MY BOY FRIEND LOVE FAILURE,bonding
"When I got my first pay check, I gave it to my mother and she was crying  because of the happiness she felt, She knew I'm all grown up now and independent.",affection
I became happy after getting a perfect 10/10 on my quiz in school.,achievement
I finished the semester and am now on Summer break.,achievement
"I accomplished a personal feat of mine, by adding another note to my singing range.",achievement
i attended one function at orphanage...i had lunch with kids...it was a lovely time,enjoy_the_moment
I saw intriguing cricket game between my favorite IPL team Mumbai and Punjab.,leisure
I called my mother and talked.,affection
LAST WEEK MY FRIEND'S WEDDING DAY,bonding
last week i went to my bachelor's college for get together party. i met my old college friends and classmates. small hug give more happiness.,bonding
LAST MONTH MY SISTER'S MARRIAGE TOOK PLACE IN OUR HOME. SHE WAS MARRED DO ALL FRIEND. IT IS AN IMPORTANT EVENT AND  MEMORABLE DAY IN MY LIFE.,affection
I get to go out for lunch today.,enjoy_the_moment
I got cute pictures of my children.,affection
I found what I needed when I went shopping for new clothes and shoes.,achievement
7 deer walked into my yard all at once. They stayed for over a hour. There was a beautiful buck. I ended up getting wonderful photos. I actually sold one photo of the buck to a magazine,nature
I had a great evening at synagogue,enjoy_the_moment
I went to an art museum with my boyfriend last weekend.,affection
My children gave me a beautiful gift for my birthday it made me happy.,affection
I worked in my garden and it looks really beautiful with all the winter stuff tidied up and the spring plantings in.,nature
My mom apologized for being unreasonable in an email she had sent me.,affection
I had a nice birthday party for my son at my house. There was a large turn-out and I was so happy for him. He was in a great mood and was smiling so much and had fun with his friends.,affection
I was happy to have a good hair day today taking only 5 minutes to fix my hair.,enjoy_the_moment
Another event that made me happy in the past 3 months was being able to meet a new friend and receive gifts from them early on in our friendship.,bonding
I was able to start saving more money.,achievement
"I found out that we will be able to get a mortgage for a new home very soon, and I am so happy about that.",achievement
"I just received rent from tenant, on time and no issues with the property.",achievement
My mom had successful broken hip surgery.,affection
We were treated with pizza for lunch at work.,enjoy_the_moment
Started fixing up our house to sell it,achievement
Getting central air installed in my house last week.,achievement
I realized I had friends who are good listeners,bonding
"Visiting a local bookstore, exploring it, and buying a book that turned out very helpful and that book is called The Power of Now.",leisure
When I made a lot of money on amazon mechanical turk,achievement
On 10th May 2017 I went to that temple at mid day and saw 50 poor persons ate that free meals with full satisfaction and glorious smiles by my donation.  I felt so happy on seeing this scene.   Really we can see the GOD in the smile of a poor.,enjoy_the_moment
James Maslow liked my comment on Instagram yesterday.,enjoy_the_moment
I was very happy when my husband got a new job and ended up loving it.,affection
I went to the waterfront and had lunch with my dad and sister.,affection
My friend's son got married last month and in that wedding it was a get together of old mates after a long time. we enjoyed the day.,bonding
Surprising my father with two Mets tickets.  He's a die-hard Mets fan and baseball has given us something to bond over.,affection
I ordered a new bed set off amazon.,achievement
"After months of me struggling to finish in bed, my husband took the time, of his own accord, to make sure I did. Sorry if that's tmi.",affection
"This one was also in the classroom that I volunteered in, but when the students came into the classroom they would give me hugs and tell me about the activities the day before because they enjoyed it.",bonding
I attended a family party.,affection
My wife was able to finally get a proper diagnosis,affection
My son is 1 years old and this is our first mother's Day. He made a little craft for Mother's day for me. It warmed my heart.,affection
I bought plane tickets for a vacation,achievement
I found out that a Wa-Wa was opening up near me. This gas station was a staple of my childhood in Pennsylvania. Hearing this news was a huge moment as I tend to get fairly nostalgic and think about the 'good old days'.,enjoy_the_moment
I got recognized at work for being a top performer.,achievement
Went back to my hometown for a few days and spent quality time with my family,affection
The day I finally felt healthy because I had begun taking walks three times a week.,exercise
I finished a video game and I beat the final boss.,achievement
I finished reading one of my favorite books,achievement
Seeing my foster kid celebrate his 5th birthday.,affection
My cat was sick for a while and now she is back to being herself and playful again!,affection
I found a check for $100 in my wallet that I had forgotten about.,enjoy_the_moment
This past weekend my friends and i went to palm springs for my birthday. We went to several museums in the area. Took a day to relax by the pool and drink cocktails.,bonding
Going to the Casino and winning 400$ and spending it all in one day on alcohol and adventures.,leisure
Found out an enemy died last night. What a relief. I do not have to worry anymore as this will be one less potential problem that has been eliminated,enjoy_the_moment
Spent a nice weekend in a small village with my girlfriend.,affection
I marathoned old episodes of Steven Universe a few days ago.,leisure
I recently put a down payment down to get started on building a new house and I have been waiting and wanting to get a house for several years now.,achievement
"I was playing a game called League of Legends, which has a ranking system that ranks you against other players, and I finally made my personal goal of getting gold rank last month.",achievement
Having a movie marathon of my favorite series with my best friend eating the best junk food.,bonding
I ate some mint chocolate chip ice cream.,enjoy_the_moment
"I created a financial plan and stuck to it for the past few months, and I am already seeing results sprout from it.",achievement
Going out to a dinner event.,enjoy_the_moment
My husband made me curried pork and vegetables.,affection
"I predicted football matches and I bet with $200. Luckily for me, all what I predicted was successful and I won $11,520. This was my happiest moment in the past 2 months.",achievement
I completed a side gig that I spent two days on.,achievement
My family went to Valleyfair amusement park and had a blast!,affection
I went to a motocross event with my family.,affection
We recently started spending a lot of time with my in-laws whom we previously had no contact with. We have spent many weekends together recently and they have been so joyous for everyone.,affection
The day i got admitted into the university.,achievement
I got called in for an interview.,achievement
"Had dinner at an upscale and delicious Greek restaurant with a cozy atmosphere, with family for for mother's day.",affection
I just moved to a new city and I love it.,enjoy_the_moment
Getting back with my girlfriend and continuing our relationship together.,affection
I went into the city with my two best friends.  We rented bikes and biked all over the place.  After that we got dinner and nice cocktails in a restaurant.,bonding
Getting a coupon for a free burger at mcdonalds.,achievement
We had my mom and dad over for Mother's Day and had a nice lunch with them.,affection
"My happiest moment in my life  was for my 20th birthday my dad presented me a new smart phone surprisingly dat day i was so exited. why because before this mobile i used a small black and white mobile.  i cant forget dat day in my life,dat was my first surprise given by my dad. after i had this mobile i have learned a lot of information from internet.",affection
"I was able to see a doctor finally for a health problem that had been bothering me, he prescribed me medication and now i'm feeling much better.",achievement
I took a fun trip to Portland with my friends.,bonding
My morning cup of coffee from starbucks,leisure
Refinished my bathtub today.  Something I've been planning for a long time.,achievement
"A girl messaged me on Tinder, and we hit it off pretty well.",affection
I WAS VERY HAPPY AFTER THE PURCHASE OF MY CAR ON LAST MONTH.,achievement
Getting the perfect part time job to keep my resume active and also help support my family.,achievement
I went to see Green Day in concert.,leisure
Two weeks ago I got accepted for my first house and I'm scheduled to move in July.,achievement
I recently helped my friend adopt a shelter dog.,bonding
Bought a flight to Europe!,achievement
I got to go shopping at a big outlet mall.,leisure
Talked to a new girl on social media,bonding
My Daughter got recovered from a problem. That was great relief and happiest moment for me in the last month. I thank God for that and am grateful to him.,affection
I finally signed up for an online Harvard course this weekend and began taking my first class.,achievement
I made enough money to turn my gas back on after three months.,achievement
the moment i go outside with my family,affection
"On Saturday my two friends and I booked a hotel for a week in July for Ocean City, MD.",bonding
An event that made me happy was when I got my new badge for my new workplace.,achievement
I walked around the Missouri Botanical Gardens with my mom who loves smelling the flowers.,affection
We went to a Crab Festival and had a good time there eating crab and spending the day out.,enjoy_the_moment
"Today, I helped my wife save a bunch of money by finding a better deal online for her.",affection
I recently graduated from college.,achievement
I made my first eBay sale today.,achievement
My husband took me to a nice restaurant for my birthday,affection
I had a sincere conversation with my coworker Kate,bonding
I had time this weekend to plant my garden in my backyard.,nature
The event that made me happy was when my boyfriend graduated college recently.,affection
"I was able to exchange money for one of my gpu's, giving me another computer part.",achievement
i gave a presentation at a meeting for a project that i'm the lead on and got kudos after the meeting.,achievement
I got to sit outside in the sun and read a book.,leisure
I was given a bonus for working on sunday.,achievement
I performed an Olympic lift that I never have done before.,achievement
My brother-in-law came into town.  I had not seen him in 5.5 years.  He is a Hollywood producer so he is always busy.,affection
Had lunch with a friend,bonding
We got free barbecue for lunch!,enjoy_the_moment
I found $100 on the floor and it had been there for a while so I was sure the owner had moved on already. Free food!,enjoy_the_moment
Meeting my newest baby cousin Lucy at Easter this year.,affection
It was mother's day and my son was not able to be with me but he called at 9:40 pm and we talked a while but before he hung up he said he loves me.,affection
I paid off my credit card debt without having to ask my parents.,achievement
I had a good weekend and played videogames.,leisure
playing golf with my son,affection
My daughter passed her cosmetology state board test,affection
I woke up late today and was able to catch the bus to work just as it was about to leave. I was able to make it to work on time.,achievement
I graduated college,achievement
MY MOM'S BIRTHDAY CELEBRATION SO I REALLY ENJOYED,affection
Moving into my first home with the love of my life.,affection
When I finally got to see guardians of the galaxy 2.,leisure
"I saved someone's life at work last week, I work as an ER doctor, very satisfying feeling",achievement
I went on a work trip last week and had a great time getting to know my new team members.  We did some business planning and spent a lot of social time getting to know each other.  It was a great trip!,bonding
Last Week i got a call from my friends they say am passed in software company Interview after listen that words am feel very happy.,bonding
I felt happy when my company won an award for the best customer service in our city.,achievement
Receiving a 4.0 in my first year of graduate school.,achievement
"Two days ago I won Best in Show at an art show.  For many years, I won nothing.  I've gotten small awards in the past two years....but in my 22 year art career, I've NEVER gotten Best in Show.  I was stunned at the reaction -- I wept for joy.  I had to compose myself in an artist's studio I was so overcome.",achievement
"When i revived my Bonus, since last month.",achievement
I celebrated my friend's birthday with a group of friends that I hadn't seen in a while.,bonding
Two months ago I went on a trip to Goa with my friends and enjoyed a lot and I was happy.,bonding
I scored a $5 hit in MTurk!,achievement
I went swimming with my children.,affection
I got my Bachelors degree in the mail. That was representative of 4 and a half years of hard work.,achievement
Learned that my mother in law was going to come visit.  I actually really like her and the kids love seeing her.,affection
Received good news yesterday that one problem which threatened to split my family has been resolved fully. This makes me very happy.,affection
My cat looked so adorable that it made me extremely happy.,affection
I had a work party where I had a good time with coworkers.,bonding
I MARRIED 3 MONTH BEFORE SO I AM VERY HAPPY THAT MOMENT,enjoy_the_moment
I went to my first concert in over 2 decades.,achievement
"I got to see my Mom, Dad, and Sister together for the first time in half a year.",affection
